SN,Source,Date,Open,High,Low,Adjusted_Close,Monthly_Nominal_GDP_Index,Monthly_Real_GDP_Index,Unemployment_Rate,Federal_Funds_Rate
107,amazon,2015-06-05,429.660004,430.799988,426.5,426.950012,18241.986,17399.031,5.3,0.13
108,amazon,2015-06-08,425.619995,426.799988,421.429993,423.5,18241.986,17399.031,5.3,0.13
109,amazon,2015-06-09,422.959991,427.48999,419.140015,425.480011,18241.986,17399.031,5.3,0.13
110,amazon,2015-06-10,426.459991,432.200012,425.660004,430.769989,18241.986,17399.031,5.3,0.13
111,amazon,2015-06-11,432.290009,438.890015,431.470001,432.970001,18241.986,17399.031,5.3,0.13
112,amazon,2015-06-12,431.25,432.359985,428.26001,429.920013,18241.986,17399.031,5.3,0.13
113,amazon,2015-06-15,427.660004,428.049988,422.640015,423.670013,18241.986,17399.031,5.3,0.13
114,amazon,2015-06-16,424.149994,427.970001,422.670013,427.26001,18241.986,17399.031,5.3,0.13
115,amazon,2015-06-17,428.359985,431.350006,424.75,427.809998,18241.986,17399.031,5.3,0.13
116,amazon,2015-06-18,430.299988,439.730011,429.410004,439.390015,18241.986,17399.031,5.3,0.13
117,amazon,2015-06-19,440.26001,444.98999,433.23999,434.920013,18241.986,17399.031,5.3,0.13
118,amazon,2015-06-22,437.0,439.23999,434.179993,436.290009,18241.986,17399.031,5.3,0.13
119,amazon,2015-06-23,435.589996,447.040009,433.690002,445.98999,18241.986,17399.031,5.3,0.13
120,amazon,2015-06-24,444.970001,446.470001,440.230011,440.839996,18241.986,17399.031,5.3,0.13
121,amazon,2015-06-25,438.070007,443.470001,436.390015,440.100006,18241.986,17399.031,5.3,0.13
122,amazon,2015-06-26,441.76001,443.48999,435.059998,438.100006,18241.986,17399.031,5.3,0.13
123,amazon,2015-06-29,434.980011,437.0,429.0,429.859985,18241.986,17399.031,5.3,0.13
124,amazon,2015-06-30,434.200012,435.570007,430.459991,434.089996,18241.986,17399.031,5.3,0.13
125,amazon,2015-07-01,439.350006,440.0,435.579987,437.390015,18275.677,17400.761,5.2,0.13
126,amazon,2015-07-02,437.0,438.200012,433.480011,437.709991,18275.677,17400.761,5.2,0.13
127,amazon,2015-07-06,435.230011,439.730011,433.519989,436.040009,18275.677,17400.761,5.2,0.13
128,amazon,2015-07-07,435.679993,437.730011,425.570007,436.720001,18275.677,17400.761,5.2,0.13
129,amazon,2015-07-08,434.350006,435.98999,428.829987,429.700012,18275.677,17400.761,5.2,0.13
130,amazon,2015-07-09,434.899994,438.720001,434.149994,434.390015,18275.677,17400.761,5.2,0.13
131,amazon,2015-07-10,440.48999,444.720001,439.0,443.51001,18275.677,17400.761,5.2,0.13
132,amazon,2015-07-13,448.290009,457.869995,447.540009,455.570007,18275.677,17400.761,5.2,0.13
133,amazon,2015-07-14,462.320007,469.600006,458.160004,465.570007,18275.677,17400.761,5.2,0.13
134,amazon,2015-07-15,463.040009,464.700012,460.200012,461.190002,18275.677,17400.761,5.2,0.13
135,amazon,2015-07-16,465.5,475.880005,464.799988,475.480011,18275.677,17400.761,5.2,0.13
136,amazon,2015-07-17,477.700012,485.420013,477.25,483.01001,18275.677,17400.761,5.2,0.13
137,amazon,2015-07-20,492.570007,493.200012,485.399994,488.100006,18275.677,17400.761,5.2,0.13
138,amazon,2015-07-21,487.899994,488.880005,482.549988,488.0,18275.677,17400.761,5.2,0.13
139,amazon,2015-07-22,485.98999,492.5,484.899994,488.269989,18275.677,17400.761,5.2,0.13
140,amazon,2015-07-23,491.660004,491.660004,475.700012,482.179993,18275.677,17400.761,5.2,0.13
141,amazon,2015-07-24,578.98999,580.570007,529.349976,529.419983,18275.677,17400.761,5.2,0.13
142,amazon,2015-07-27,527.75,544.950012,526.599976,531.409973,18275.677,17400.761,5.2,0.13
143,amazon,2015-07-28,536.0,536.390015,523.119995,526.030029,18275.677,17400.761,5.2,0.13
144,amazon,2015-07-29,530.919983,532.969971,525.02002,529.0,18275.677,17400.761,5.2,0.13
145,amazon,2015-07-30,527.650024,539.200012,524.289978,536.76001,18275.677,17400.761,5.2,0.13
146,amazon,2015-07-31,539.090027,542.840027,534.52002,536.150024,18275.677,17400.761,5.2,0.13
147,amazon,2015-08-03,537.450012,540.440002,529.359985,535.030029,18286.015,17416.152,5.1,0.14
148,amazon,2015-08-04,529.690002,536.950012,529.159973,531.900024,18286.015,17416.152,5.1,0.14
149,amazon,2015-08-05,538.799988,539.140015,534.119995,537.01001,18286.015,17416.152,5.1,0.14
150,amazon,2015-08-06,539.299988,542.73999,527.52002,529.460022,18286.015,17416.152,5.1,0.14
151,amazon,2015-08-07,529.159973,529.460022,518.210022,522.619995,18286.015,17416.152,5.1,0.14
152,amazon,2015-08-10,528.52002,532.280029,523.0,524.0,18286.015,17416.152,5.1,0.14
153,amazon,2015-08-11,523.650024,528.97998,522.0,527.460022,18286.015,17416.152,5.1,0.14
154,amazon,2015-08-12,523.75,527.5,513.059998,525.909973,18286.015,17416.152,5.1,0.14
155,amazon,2015-08-13,527.369995,534.659973,525.48999,529.659973,18286.015,17416.152,5.1,0.14
156,amazon,2015-08-14,528.25,534.109985,528.25,531.52002,18286.015,17416.152,5.1,0.14
157,amazon,2015-08-17,531.289978,538.73999,527.119995,535.219971,18286.015,17416.152,5.1,0.14
158,amazon,2015-08-18,535.039978,539.48999,533.0,535.02002,18286.015,17416.152,5.1,0.14
159,amazon,2015-08-19,533.73999,537.25,529.0,532.919983,18286.015,17416.152,5.1,0.14
160,amazon,2015-08-20,530.390015,533.25,515.77002,515.780029,18286.015,17416.152,5.1,0.14
161,amazon,2015-08-21,507.359985,512.330017,494.470001,494.470001,18286.015,17416.152,5.1,0.14
162,amazon,2015-08-24,463.579987,476.579987,451.0,463.369995,18286.015,17416.152,5.1,0.14
163,amazon,2015-08-25,487.48999,489.440002,466.25,466.369995,18286.015,17416.152,5.1,0.14
164,amazon,2015-08-26,484.019989,503.720001,478.76001,500.769989,18286.015,17416.152,5.1,0.14
165,amazon,2015-08-27,513.710022,522.690002,507.26001,518.369995,18286.015,17416.152,5.1,0.14
166,amazon,2015-08-28,517.5,521.5,513.039978,518.01001,18286.015,17416.152,5.1,0.14
167,amazon,2015-08-31,516.440002,519.409973,509.070007,512.890015,18286.015,17416.152,5.1,0.14
168,amazon,2015-09-01,499.140015,510.0,493.429993,496.540009,18359.188,17494.244,5.0,0.14
169,amazon,2015-09-02,505.089996,510.859985,497.720001,510.549988,18359.188,17494.244,5.0,0.14
170,amazon,2015-09-03,514.5,515.840027,502.570007,504.720001,18359.188,17494.244,5.0,0.14
171,amazon,2015-09-04,497.649994,502.850006,495.640015,499.0,18359.188,17494.244,5.0,0.14
172,amazon,2015-09-08,508.690002,518.349976,508.51001,517.539978,18359.188,17494.244,5.0,0.14
173,amazon,2015-09-09,524.0,529.950012,515.059998,516.890015,18359.188,17494.244,5.0,0.14
174,amazon,2015-09-10,515.150024,526.130005,514.780029,522.23999,18359.188,17494.244,5.0,0.14
175,amazon,2015-09-11,521.070007,529.440002,520.609985,529.440002,18359.188,17494.244,5.0,0.14
176,amazon,2015-09-14,529.440002,532.450012,518.580017,521.380005,18359.188,17494.244,5.0,0.14
177,amazon,2015-09-15,523.25,527.919983,517.200012,522.369995,18359.188,17494.244,5.0,0.14
178,amazon,2015-09-16,521.97998,528.299988,518.52002,527.390015,18359.188,17494.244,5.0,0.14
179,amazon,2015-09-17,526.97998,546.969971,526.570007,538.869995,18359.188,17494.244,5.0,0.14
180,amazon,2015-09-18,534.619995,546.23999,531.349976,540.26001,18359.188,17494.244,5.0,0.14
181,amazon,2015-09-21,544.330017,549.780029,539.590027,548.390015,18359.188,17494.244,5.0,0.14
182,amazon,2015-09-22,539.710022,543.549988,532.659973,538.400024,18359.188,17494.244,5.0,0.14
183,amazon,2015-09-23,538.299988,541.210022,534.0,536.070007,18359.188,17494.244,5.0,0.14
184,amazon,2015-09-24,530.549988,534.559998,522.869995,533.75,18359.188,17494.244,5.0,0.14
185,amazon,2015-09-25,542.570007,542.799988,521.400024,524.25,18359.188,17494.244,5.0,0.14
186,amazon,2015-09-28,520.02002,520.280029,494.329987,504.059998,18359.188,17494.244,5.0,0.14
187,amazon,2015-09-29,506.0,511.480011,490.5,496.070007,18359.188,17494.244,5.0,0.14
188,amazon,2015-09-30,505.440002,512.799988,501.670013,511.890015,18359.188,17494.244,5.0,0.14
189,amazon,2015-10-01,511.0,520.799988,506.0,520.719971,18357.953,17482.294,5.0,0.12
190,amazon,2015-10-02,512.98999,532.599976,508.100006,532.539978,18357.953,17482.294,5.0,0.12
191,amazon,2015-10-05,536.98999,545.909973,536.0,543.679993,18357.953,17482.294,5.0,0.12
192,amazon,2015-10-06,545.5,551.5,533.330017,537.47998,18357.953,17482.294,5.0,0.12
193,amazon,2015-10-07,541.789978,542.0,529.0,541.940002,18357.953,17482.294,5.0,0.12
194,amazon,2015-10-08,536.710022,539.390015,519.890015,533.159973,18357.953,17482.294,5.0,0.12
195,amazon,2015-10-09,534.47998,541.789978,530.27002,539.799988,18357.953,17482.294,5.0,0.12
196,amazon,2015-10-12,539.960022,550.820007,539.799988,550.190002,18357.953,17482.294,5.0,0.12
197,amazon,2015-10-13,546.26001,553.200012,543.099976,548.900024,18357.953,17482.294,5.0,0.12
198,amazon,2015-10-14,551.340027,552.25,539.679993,544.830017,18357.953,17482.294,5.0,0.12
199,amazon,2015-10-15,547.75,563.0,547.0,562.440002,18357.953,17482.294,5.0,0.12
200,amazon,2015-10-16,565.27002,570.940002,560.309998,570.76001,18357.953,17482.294,5.0,0.12
201,amazon,2015-10-19,570.76001,579.0,567.380005,573.150024,18357.953,17482.294,5.0,0.12
202,amazon,2015-10-20,572.0,573.0,555.280029,560.880005,18357.953,17482.294,5.0,0.12
203,amazon,2015-10-21,563.869995,565.25,552.52002,555.77002,18357.953,17482.294,5.0,0.12
204,amazon,2015-10-22,562.700012,569.150024,556.669983,563.909973,18357.953,17482.294,5.0,0.12
205,amazon,2015-10-23,617.679993,619.450012,595.359985,599.030029,18357.953,17482.294,5.0,0.12
206,amazon,2015-10-26,602.299988,609.849976,596.289978,608.609985,18357.953,17482.294,5.0,0.12
207,amazon,2015-10-27,608.599976,614.710022,605.530029,611.01001,18357.953,17482.294,5.0,0.12
208,amazon,2015-10-28,612.299988,617.22998,609.5,617.099976,18357.953,17482.294,5.0,0.12
209,amazon,2015-10-29,617.700012,627.539978,615.390015,626.549988,18357.953,17482.294,5.0,0.12
210,amazon,2015-10-30,626.01001,630.719971,625.280029,625.900024,18357.953,17482.294,5.0,0.12
211,amazon,2015-11-02,627.130005,628.630005,620.409973,628.349976,18291.999,17424.013,5.1,0.12
212,amazon,2015-11-03,629.530029,629.890015,622.0,625.309998,18291.999,17424.013,5.1,0.12
213,amazon,2015-11-04,627.76001,645.929993,627.349976,640.950012,18291.999,17424.013,5.1,0.12
214,amazon,2015-11-05,647.099976,657.0,643.090027,655.650024,18291.999,17424.013,5.1,0.12
215,amazon,2015-11-06,655.0,662.26001,652.0,659.369995,18291.999,17424.013,5.1,0.12
216,amazon,2015-11-09,658.650024,661.960022,647.849976,655.48999,18291.999,17424.013,5.1,0.12
217,amazon,2015-11-10,651.01001,660.0,647.26001,659.679993,18291.999,17424.013,5.1,0.12
218,amazon,2015-11-11,663.25,675.960022,663.25,673.25,18291.999,17424.013,5.1,0.12
219,amazon,2015-11-12,673.0,675.640015,664.219971,665.599976,18291.999,17424.013,5.1,0.12
220,amazon,2015-11-13,663.570007,667.0,640.450012,642.349976,18291.999,17424.013,5.1,0.12
221,amazon,2015-11-16,640.919983,649.98999,622.289978,647.809998,18291.999,17424.013,5.1,0.12
222,amazon,2015-11-17,650.650024,653.25,641.0,643.299988,18291.999,17424.013,5.1,0.12
223,amazon,2015-11-18,646.51001,664.880005,646.369995,663.539978,18291.999,17424.013,5.1,0.12
224,amazon,2015-11-19,664.98999,672.859985,659.0,661.27002,18291.999,17424.013,5.1,0.12
225,amazon,2015-11-20,667.940002,668.869995,657.570007,668.450012,18291.999,17424.013,5.1,0.12
226,amazon,2015-11-23,671.5,682.77002,670.119995,678.98999,18291.999,17424.013,5.1,0.12
227,amazon,2015-11-24,674.140015,675.799988,661.210022,671.150024,18291.999,17424.013,5.1,0.12
228,amazon,2015-11-25,675.0,679.700012,671.23999,675.340027,18291.999,17424.013,5.1,0.12
229,amazon,2015-11-27,680.799988,680.98999,672.099976,673.26001,18291.999,17424.013,5.1,0.12
230,amazon,2015-11-30,675.900024,681.289978,664.599976,664.799988,18291.999,17424.013,5.1,0.12
231,amazon,2015-12-01,673.75,681.0,667.859985,679.059998,18346.285,17481.214,5.0,0.24
232,amazon,2015-12-02,681.0,684.820007,674.25,676.01001,18346.285,17481.214,5.0,0.24
233,amazon,2015-12-03,679.440002,682.789978,661.47998,666.25,18346.285,17481.214,5.0,0.24
234,amazon,2015-12-04,666.0,674.780029,661.400024,672.640015,18346.285,17481.214,5.0,0.24
235,amazon,2015-12-07,674.73999,675.460022,660.5,669.830017,18346.285,17481.214,5.0,0.24
236,amazon,2015-12-08,663.130005,679.98999,659.789978,677.330017,18346.285,17481.214,5.0,0.24
237,amazon,2015-12-09,678.0,679.0,655.679993,664.789978,18346.285,17481.214,5.0,0.24
238,amazon,2015-12-10,665.590027,668.530029,659.559998,662.320007,18346.285,17481.214,5.0,0.24
239,amazon,2015-12-11,651.22998,657.880005,639.619995,640.150024,18346.285,17481.214,5.0,0.24
240,amazon,2015-12-14,641.75,658.590027,635.27002,657.909973,18346.285,17481.214,5.0,0.24
241,amazon,2015-12-15,665.030029,671.5,657.349976,658.640015,18346.285,17481.214,5.0,0.24
242,amazon,2015-12-16,663.559998,677.349976,659.320007,675.77002,18346.285,17481.214,5.0,0.24
243,amazon,2015-12-17,680.0,682.5,670.650024,670.650024,18346.285,17481.214,5.0,0.24
244,amazon,2015-12-18,668.650024,676.840027,664.130005,664.140015,18346.285,17481.214,5.0,0.24
245,amazon,2015-12-21,668.5,669.900024,658.929993,664.51001,18346.285,17481.214,5.0,0.24
246,amazon,2015-12-22,666.830017,668.48999,659.26001,663.150024,18346.285,17481.214,5.0,0.24
247,amazon,2015-12-23,666.5,666.599976,656.630005,663.700012,18346.285,17481.214,5.0,0.24
248,amazon,2015-12-24,663.349976,664.679993,660.599976,662.789978,18346.285,17481.214,5.0,0.24
249,amazon,2015-12-28,665.559998,675.5,665.5,675.200012,18346.285,17481.214,5.0,0.24
250,amazon,2015-12-29,677.97998,696.440002,677.890015,693.969971,18346.285,17481.214,5.0,0.24
251,amazon,2015-12-30,691.890015,695.48999,686.380005,689.070007,18346.285,17481.214,5.0,0.24
252,amazon,2015-12-31,686.080017,687.75,675.890015,675.890015,18346.285,17481.214,5.0,0.24
253,amazon,2016-01-04,656.289978,657.719971,627.51001,636.98999,18398.999,17543.658,4.8,0.34
254,amazon,2016-01-05,646.859985,646.909973,627.650024,633.789978,18398.999,17543.658,4.8,0.34
255,amazon,2016-01-06,622.0,639.789978,620.309998,632.650024,18398.999,17543.658,4.8,0.34
256,amazon,2016-01-07,621.799988,630.0,605.210022,607.940002,18398.999,17543.658,4.8,0.34
257,amazon,2016-01-08,619.659973,624.140015,606.0,607.049988,18398.999,17543.658,4.8,0.34
258,amazon,2016-01-11,612.47998,619.849976,598.570007,617.73999,18398.999,17543.658,4.8,0.34
259,amazon,2016-01-12,625.25,625.98999,612.23999,617.890015,18398.999,17543.658,4.8,0.34
260,amazon,2016-01-13,620.880005,620.880005,579.159973,581.809998,18398.999,17543.658,4.8,0.34
261,amazon,2016-01-14,580.25,602.25,569.880005,593.0,18398.999,17543.658,4.8,0.34
262,amazon,2016-01-15,572.23999,584.619995,565.299988,570.179993,18398.999,17543.658,4.8,0.34
263,amazon,2016-01-19,577.090027,584.0,566.450012,574.47998,18398.999,17543.658,4.8,0.34
264,amazon,2016-01-20,564.359985,578.450012,547.179993,571.77002,18398.999,17543.658,4.8,0.34
265,amazon,2016-01-21,573.580017,588.809998,568.219971,575.02002,18398.999,17543.658,4.8,0.34
266,amazon,2016-01-22,588.72998,600.099976,584.109985,596.380005,18398.999,17543.658,4.8,0.34
267,amazon,2016-01-25,597.98999,608.5,594.559998,596.530029,18398.999,17543.658,4.8,0.34
268,amazon,2016-01-26,603.450012,604.5,590.380005,601.25,18398.999,17543.658,4.8,0.34
269,amazon,2016-01-27,601.98999,603.390015,578.780029,583.349976,18398.999,17543.658,4.8,0.34
270,amazon,2016-01-28,608.369995,638.059998,597.549988,635.349976,18398.999,17543.658,4.8,0.34
271,amazon,2016-01-29,571.97998,593.0,570.0,587.0,18398.999,17543.658,4.8,0.34
272,amazon,2016-02-01,578.150024,581.799988,570.309998,574.809998,18364.26,17520.273,4.9,0.38
273,amazon,2016-02-02,570.0,571.559998,550.090027,552.099976,18364.26,17520.273,4.9,0.38
274,amazon,2016-02-03,553.5,556.0,521.900024,531.070007,18364.26,17520.273,4.9,0.38
275,amazon,2016-02-04,525.0,538.98999,519.219971,536.26001,18364.26,17520.273,4.9,0.38
276,amazon,2016-02-05,529.280029,529.450012,499.190002,502.130005,18364.26,17520.273,4.9,0.38
277,amazon,2016-02-08,486.470001,493.5,475.209991,488.100006,18364.26,17520.273,4.9,0.38
278,amazon,2016-02-09,478.01001,498.380005,474.0,482.070007,18364.26,17520.273,4.9,0.38
279,amazon,2016-02-10,491.76001,504.660004,486.0,490.480011,18364.26,17520.273,4.9,0.38
280,amazon,2016-02-11,491.170013,509.299988,484.0,503.820007,18364.26,17520.273,4.9,0.38
281,amazon,2016-02-12,510.700012,516.75,501.48999,507.079987,18364.26,17520.273,4.9,0.38
282,amazon,2016-02-16,519.47998,524.450012,511.660004,521.099976,18364.26,17520.273,4.9,0.38
283,amazon,2016-02-17,528.73999,537.47998,519.390015,534.099976,18364.26,17520.273,4.9,0.38
284,amazon,2016-02-18,541.190002,541.200012,523.72998,525.0,18364.26,17520.273,4.9,0.38
285,amazon,2016-02-19,520.710022,535.950012,515.349976,534.900024,18364.26,17520.273,4.9,0.38
286,amazon,2016-02-22,542.200012,560.650024,541.080017,559.5,18364.26,17520.273,4.9,0.38
287,amazon,2016-02-23,555.549988,556.909973,545.330017,552.940002,18364.26,17520.273,4.9,0.38
288,amazon,2016-02-24,545.75,554.27002,533.150024,554.039978,18364.26,17520.273,4.9,0.38
289,amazon,2016-02-25,555.52002,559.390015,545.289978,555.150024,18364.26,17520.273,4.9,0.38
290,amazon,2016-02-26,560.119995,562.5,553.169983,555.22998,18364.26,17520.273,4.9,0.38
291,amazon,2016-02-29,554.0,564.809998,552.51001,552.52002,18364.26,17520.273,4.9,0.38
292,amazon,2016-03-01,556.289978,579.25,556.0,579.039978,18512.659,17632.311,5.0,0.36
293,amazon,2016-03-02,581.75,585.0,573.700012,580.210022,18512.659,17632.311,5.0,0.36
294,amazon,2016-03-03,577.960022,579.869995,573.109985,577.48999,18512.659,17632.311,5.0,0.36
295,amazon,2016-03-04,581.070007,581.400024,571.070007,575.140015,18512.659,17632.311,5.0,0.36
296,amazon,2016-03-07,573.539978,573.630005,555.549988,562.799988,18512.659,17632.311,5.0,0.36
297,amazon,2016-03-08,557.869995,571.349976,554.73999,560.26001,18512.659,17632.311,5.0,0.36
298,amazon,2016-03-09,559.559998,560.349976,550.130005,559.469971,18512.659,17632.311,5.0,0.36
299,amazon,2016-03-10,566.73999,567.0,547.900024,558.929993,18512.659,17632.311,5.0,0.36
300,amazon,2016-03-11,566.950012,570.059998,562.72998,569.609985,18512.659,17632.311,5.0,0.36
301,amazon,2016-03-14,567.0,576.890015,563.049988,573.369995,18512.659,17632.311,5.0,0.36
302,amazon,2016-03-15,571.0,581.52002,567.0,577.02002,18512.659,17632.311,5.0,0.36
303,amazon,2016-03-16,576.640015,581.320007,571.140015,574.27002,18512.659,17632.311,5.0,0.36
304,amazon,2016-03-17,569.51001,571.400024,555.01001,559.440002,18512.659,17632.311,5.0,0.36
305,amazon,2016-03-18,560.940002,562.330017,546.090027,552.080017,18512.659,17632.311,5.0,0.36
306,amazon,2016-03-21,548.909973,555.23999,538.580017,553.97998,18512.659,17632.311,5.0,0.36
307,amazon,2016-03-22,545.109985,562.76001,545.049988,560.47998,18512.659,17632.311,5.0,0.36
308,amazon,2016-03-23,561.0,572.47998,558.099976,569.630005,18512.659,17632.311,5.0,0.36
309,amazon,2016-03-24,567.109985,583.549988,567.080017,582.950012,18512.659,17632.311,5.0,0.36
310,amazon,2016-03-28,584.400024,584.75,575.559998,579.869995,18512.659,17632.311,5.0,0.36
311,amazon,2016-03-29,580.150024,595.849976,576.5,593.859985,18512.659,17632.311,5.0,0.36
312,amazon,2016-03-30,596.710022,603.23999,595.0,598.690002,18512.659,17632.311,5.0,0.36
313,amazon,2016-03-31,599.280029,600.75,592.210022,593.640015,18512.659,17632.311,5.0,0.36
314,amazon,2016-04-01,590.48999,599.030029,588.299988,598.5,18602.429,17644.137,5.1,0.37
315,amazon,2016-04-04,599.0,599.5,590.549988,593.190002,18602.429,17644.137,5.1,0.37
316,amazon,2016-04-05,590.77002,593.469971,585.25,586.140015,18602.429,17644.137,5.1,0.37
317,amazon,2016-04-06,587.52002,602.390015,587.5,602.080017,18602.429,17644.137,5.1,0.37
318,amazon,2016-04-07,598.76001,599.599976,589.080017,591.429993,18602.429,17644.137,5.1,0.37
319,amazon,2016-04-08,594.320007,597.859985,589.0,594.599976,18602.429,17644.137,5.1,0.37
320,amazon,2016-04-11,596.140015,604.0,594.909973,595.929993,18602.429,17644.137,5.1,0.37
321,amazon,2016-04-12,598.400024,604.059998,592.309998,603.169983,18602.429,17644.137,5.1,0.37
322,amazon,2016-04-13,607.679993,616.809998,605.289978,614.820007,18602.429,17644.137,5.1,0.37
323,amazon,2016-04-14,615.070007,624.380005,615.070007,620.75,18602.429,17644.137,5.1,0.37
324,amazon,2016-04-15,621.919983,626.77002,618.109985,625.890015,18602.429,17644.137,5.1,0.37
325,amazon,2016-04-18,625.349976,637.640015,624.960022,635.349976,18602.429,17644.137,5.1,0.37
326,amazon,2016-04-19,637.140015,638.01001,620.799988,627.900024,18602.429,17644.137,5.1,0.37
327,amazon,2016-04-20,630.0,636.549988,623.0,632.98999,18602.429,17644.137,5.1,0.37
328,amazon,2016-04-21,631.0,637.820007,628.5,631.0,18602.429,17644.137,5.1,0.37
329,amazon,2016-04-22,624.469971,628.25,611.559998,620.5,18602.429,17644.137,5.1,0.37
330,amazon,2016-04-25,616.609985,626.97998,616.25,626.200012,18602.429,17644.137,5.1,0.37
331,amazon,2016-04-26,626.169983,626.75,614.880005,616.880005,18602.429,17644.137,5.1,0.37
332,amazon,2016-04-27,611.799988,615.950012,601.280029,606.570007,18602.429,17644.137,5.1,0.37
333,amazon,2016-04-28,615.539978,626.799988,599.200012,602.0,18602.429,17644.137,5.1,0.37
334,amazon,2016-04-29,666.0,669.97998,654.0,659.590027,18602.429,17644.137,5.1,0.37
335,amazon,2016-05-02,663.919983,685.5,662.030029,683.849976,18584.117,17593.582,4.8,0.37
336,amazon,2016-05-03,677.359985,680.299988,670.429993,671.320007,18584.117,17593.582,4.8,0.37
337,amazon,2016-05-04,662.590027,674.0,662.140015,670.900024,18584.117,17593.582,4.8,0.37
338,amazon,2016-05-05,673.309998,676.48999,656.0,659.090027,18584.117,17593.582,4.8,0.37
339,amazon,2016-05-06,656.049988,676.950012,656.01001,673.950012,18584.117,17593.582,4.8,0.37
340,amazon,2016-05-09,673.950012,686.97998,671.409973,679.75,18584.117,17593.582,4.8,0.37
341,amazon,2016-05-10,694.0,704.549988,693.5,703.070007,18584.117,17593.582,4.8,0.37
342,amazon,2016-05-11,705.789978,719.0,701.650024,713.22998,18584.117,17593.582,4.8,0.37
343,amazon,2016-05-12,717.380005,722.450012,711.51001,717.929993,18584.117,17593.582,4.8,0.37
344,amazon,2016-05-13,714.640015,719.25,706.51001,709.919983,18584.117,17593.582,4.8,0.37
345,amazon,2016-05-16,710.130005,713.25,700.280029,710.659973,18584.117,17593.582,4.8,0.37
346,amazon,2016-05-17,709.900024,714.469971,693.909973,695.27002,18584.117,17593.582,4.8,0.37
347,amazon,2016-05-18,689.559998,702.539978,688.76001,697.450012,18584.117,17593.582,4.8,0.37
348,amazon,2016-05-19,691.880005,699.400024,689.559998,698.52002,18584.117,17593.582,4.8,0.37
349,amazon,2016-05-20,701.049988,707.23999,700.0,702.799988,18584.117,17593.582,4.8,0.37
350,amazon,2016-05-23,704.25,706.0,696.419983,696.75,18584.117,17593.582,4.8,0.37
351,amazon,2016-05-24,698.01001,707.5,698.0,704.200012,18584.117,17593.582,4.8,0.37
352,amazon,2016-05-25,708.0,710.859985,705.52002,708.349976,18584.117,17593.582,4.8,0.37
353,amazon,2016-05-26,708.330017,715.0,707.289978,714.909973,18584.117,17593.582,4.8,0.37
354,amazon,2016-05-27,715.0,716.599976,711.099976,712.23999,18584.117,17593.582,4.8,0.37
355,amazon,2016-05-31,712.330017,724.22998,711.320007,722.789978,18584.117,17593.582,4.8,0.37
356,amazon,2016-06-01,720.900024,726.429993,718.219971,719.440002,18648.305,17617.814,4.9,0.38
357,amazon,2016-06-02,720.969971,728.280029,715.5,728.23999,18648.305,17617.814,4.9,0.38
358,amazon,2016-06-03,726.73999,727.0,718.429993,725.539978,18648.305,17617.814,4.9,0.38
359,amazon,2016-06-06,726.5,731.5,724.419983,726.72998,18648.305,17617.814,4.9,0.38
360,amazon,2016-06-07,729.890015,730.0,720.549988,723.73999,18648.305,17617.814,4.9,0.38
361,amazon,2016-06-08,726.400024,729.419983,721.599976,726.640015,18648.305,17617.814,4.9,0.38
362,amazon,2016-06-09,723.099976,728.909973,722.299988,727.650024,18648.305,17617.814,4.9,0.38
363,amazon,2016-06-10,722.349976,724.97998,714.210022,717.909973,18648.305,17617.814,4.9,0.38
364,amazon,2016-06-13,714.01001,721.98999,711.159973,715.23999,18648.305,17617.814,4.9,0.38
365,amazon,2016-06-14,712.330017,720.809998,712.27002,719.299988,18648.305,17617.814,4.9,0.38
366,amazon,2016-06-15,722.0,722.559998,713.349976,714.26001,18648.305,17617.814,4.9,0.38
367,amazon,2016-06-16,712.049988,718.0,705.299988,717.51001,18648.305,17617.814,4.9,0.38
368,amazon,2016-06-17,718.190002,718.200012,699.179993,706.390015,18648.305,17617.814,4.9,0.38
369,amazon,2016-06-20,713.5,721.309998,710.809998,714.01001,18648.305,17617.814,4.9,0.38
370,amazon,2016-06-21,715.719971,718.400024,712.719971,715.820007,18648.305,17617.814,4.9,0.38
371,amazon,2016-06-22,716.580017,717.0,707.570007,710.599976,18648.305,17617.814,4.9,0.38
372,amazon,2016-06-23,715.5,722.119995,712.5,722.080017,18648.305,17617.814,4.9,0.38
373,amazon,2016-06-24,693.0,712.530029,692.200012,698.960022,18648.305,17617.814,4.9,0.38
374,amazon,2016-06-27,692.01001,696.820007,682.119995,691.359985,18648.305,17617.814,4.9,0.38
375,amazon,2016-06-28,700.0,708.0,698.169983,707.950012,18648.305,17617.814,4.9,0.38
376,amazon,2016-06-29,715.75,719.5,713.539978,715.599976,18648.305,17617.814,4.9,0.38
377,amazon,2016-06-30,717.200012,719.369995,712.539978,715.619995,18648.305,17617.814,4.9,0.38
378,amazon,2016-07-01,717.320007,728.0,716.539978,725.679993,18659.54,17626.723,4.8,0.39
379,amazon,2016-07-05,722.799988,729.559998,719.609985,728.099976,18659.54,17626.723,4.8,0.39
380,amazon,2016-07-06,725.710022,737.77002,722.580017,737.609985,18659.54,17626.723,4.8,0.39
381,amazon,2016-07-07,739.330017,739.549988,731.630005,736.570007,18659.54,17626.723,4.8,0.39
382,amazon,2016-07-08,740.140015,746.099976,738.0,745.809998,18659.54,17626.723,4.8,0.39
